Serial Number,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPTPMLQLRHIGFGF07CC,9.0,37.06,本共有項目有：騎樓、通道、梯廳、機車坡道、管委會使用空間、樓梯間、管道間、等候空間、緊急升降機、防災中心、廁所、雨遮、垃圾處理空間、陽台、停車空間、樓電空間、機房、電信機房、電梯機房、水表區、電機房、水箱、消防水池等２３項,鋼骨構造,103年12月26日,二十四層,,
RPUPMLQLRHIGFGF17CC,11.0,62.56,住家用,鋼骨鋼筋混凝土造,101年12月20日,二十七層,,
RPUPMLQLRHIGFGF17CC,11.0,1.17,本共有部分項目有：公益設施出入口、緩衝空間、緊急發電機室、電信機房、公用電錶、及台電配電場所等６項。,鋼骨鋼筋混凝土造,101年12月20日,二十七層,,
RPUPMLQLRHIGFGF17CC,11.0,25.93,本共有部分項目有：蓄水池、雨水儲存池、機械房、消防水池、消防泵浦室、排煙室、梯間、管道間、機車停車空間、管理員室、垃圾處理中心、水箱、梯廳、走道、中繼機房、視聽室、交誼室、集合住宅大廳、閱覽室、污水處理設施、社區中心、信箱室、樓梯間、電梯間、電梯機房雨遮及陽台等２７項。,鋼骨鋼筋混凝土造,101年12月20日,二十七層,,
RPVPMLQLRHIGFGF27CC,49.0,24.11,住家用,加強磚造,64年1月16日,四層,,
RPRNMLQLRHIGFHF76CC,44.0,54.18,商業用,鋼筋混凝土造,68年9月3日,五層,,
RPPNMLQLRHIGFHF56CC,27.0,86.64,住家用,鋼骨鋼筋混凝土造,86年3月22日,三十三層,,
RPPNMLQLRHIGFHF56CC,27.0,18.36,共有部份,鋼筋混凝土造,86年3月22日,三十三層,,
RPPNMLQLRHIGFHF56CC,27.0,12.07,共有部份,鋼骨鋼筋混凝土造,86年3月22日,三十三層,,
RPXPMLQLRHIGFGF47CC,33.0,19.24,住家用,鋼筋混凝土造,79年7月30日,十二層,,
RPXPMLQLRHIGFGF47CC,33.0,0.58,共有部份,鋼筋混凝土造,79年7月30日,十二層,,
RPXPMLQLRHIGFGF47CC,33.0,13.82,共有部份,鋼筋混凝土造,79年7月30日,十二層,,
RPWPMLQLRHIGFGF37CC,30.0,72.77,住家用,鋼筋混凝土造,82年5月1日,七層,,
RPWPMLQLRHIGFGF37CC,30.0,7.8,共有部份,鋼筋混凝土造,82年5月1日,七層,,
RPUNMLQLRHIGFHF07CC,29.0,33.66,住家用,鋼筋混凝土造,84年1月9日,十二層,,
RPSNMLQLRHIGFHF86CC,29.0,55.82,住家用,鋼筋混凝土造,83年5月29日,十三層,,
RPUNMLQLRHIGFHF07CC,29.0,5.73,共有部份,鋼筋混凝土造,84年1月9日,十二層,,
RPSNMLQLRHIGFHF86CC,29.0,2.92,共有部份,鋼筋混凝土造,83年5月29日,十三層,,
RPUNMLQLRHIGFHF07CC,29.0,2.19,共有部份,鋼筋混凝土造,84年1月9日,十二層,,
RPSNMLQLRHIGFHF86CC,29.0,4.4,共有部份,鋼筋混凝土造,83年5月29日,十三層,,
RPQNMLQLRHIGFHF66CC,45.0,13.63,住家用,鋼筋混凝土造,67年6月21日,四層,,
RPTNMLQLRHIGFHF96CC,29.0,77.39,住家用,鋼筋混凝土造,83年5月29日,十三層,,
RPTNMLQLRHIGFHF96CC,29.0,4.43,共有部份,鋼筋混凝土造,83年5月29日,十三層,,
RPTNMLQLRHIGFHF96CC,29.0,6.84,共有部份,鋼筋混凝土造,83年5月29日,十三層,,
RPQOMLQLRHIGFHF76CC,52.0,109.69,見其他登記事項,Ｒ．Ｃ構架,61年1月7日,四層,,
RPPOMLQLRHIGFHF66CC,7.0,79.92,見其他登記事項,鋼筋混凝土構造,106年1月20日,十五層,,
RPPOMLQLRHIGFHF66CC,7.0,12.94,共有部分；本共有部分項目有：梯廳、電樓梯間、樓梯間、交誼室、管委會使用空間、安全梯、機電、屋頂突出物〈電樓梯間、機房、生活水箱、安全梯〉、汽排機房、台電配電室、垃圾資源回收室、自行車、機車道、汽車車道、緊急發電機室、網路機房、機房、泵浦室、雨水機房、陽台、公共服務空間等２１項。,鋼筋混凝土構造,106年1月20日,十五層,,
RPPOMLQLRHIGFHF66CC,7.0,21.15,共有部分；本共有部分項目有：電樓梯間、走廊、管委會使用空間、機房等４項。,鋼筋混凝土構造,106年1月20日,十五層,,
RPOOMLQLRHIGFHF56CC,50.0,72.3,住家用,鋼筋混凝土造,62年12月19日,四層,,
RPWNMLQLRHIGFHF27CC,44.0,15.56,住家用,鋼筋混凝土造,68年12月8日,五層,,
RPROMLQLRHIGFHF86CC,7.0,55.83,見其他登記事項,鋼筋混凝土構造,106年1月20日,十五層,,
RPSOMLQLRHIGFHF96CC,25.0,99.77,住家用,鋼筋混凝土造,87年8月8日,二十一層,,
RPSOMLQLRHIGFHF96CC,25.0,29.38,共有部份,鋼筋混凝土造,87年8月8日,二十一層,,
RPROMLQLRHIGFHF86CC,7.0,9.04,共有部分；本共有部分項目有：梯廳、電樓梯間、樓梯間、交誼室、管委會使用空間、安全梯、機電、屋頂突出物〈電樓梯間、機房、生活水箱、安全梯〉、汽排機房、台電配電室、垃圾資源回收室、自行車、機車道、汽車車道、緊急發電機室、網路機房、機房、泵浦室、雨水機房、陽台、公共服務空間等２１項。,鋼筋混凝土構造,106年1月20日,十五層,,
RPROMLQLRHIGFHF86CC,7.0,14.77,共有部分；本共有部分項目有：電樓梯間、走廊、管委會使用空間、機房等４項。,鋼筋混凝土構造,106年1月20日,十五層,,
RPTNMLQLRHIGFIF07CC,1.0,63.66,見其他登記事項,鋼筋混凝土造,111年4月1日,十二層,,
RPTNMLQLRHIGFIF07CC,1.0,60.88,本共有部分之項目有：管委會使用空間、汽車坡道、半戶外廣場、梯廳、排煙室、昇降機、安全梯、蓄水池、台電配電場所、緊急發電機房、垃圾儲存室、垃圾車裝卸位、電信機房、停車空間、消防泵浦機房、污水雨水機房、防空避難室兼停車空間等１７項。,鋼筋混凝土造,111年4月1日,十二層,,
RPTNMLQLRHIGFIF07CC,1.0,18.73,本共有部分之項目有：安全梯、排煙室、昇降機、梯廳、樓梯間、水箱、機械室等７項。,鋼筋混凝土造,111年4月1日,十二層,,
RPTOMLQLRHIGFHF07CC,7.0,55.83,見其他登記事項,鋼筋混凝土構造,106年1月20日,十五層,,
RPSNMLQLRHIGFIF96CC,23.0,88.35,住家用,鋼筋混凝土造,90年1月5日,十二層,,
RPTOMLQLRHIGFHF07CC,7.0,9.04,共有部分；本共有部分項目有：梯廳、電樓梯間、樓梯間、交誼室、管委會使用空間、安全梯、機電、屋頂突出物〈電樓梯間、機房、生活水箱、安全梯〉、汽排機房、台電配電室、垃圾資源回收室、自行車、機車道、汽車車道、緊急發電機室、網路機房、機房、泵浦室、雨水機房、陽台、公共服務空間等２１項。,鋼筋混凝土構造,106年1月20日,十五層,,
RPSNMLQLRHIGFIF96CC,23.0,27.75,共有部份,鋼筋混凝土造,90年1月5日,十二層,,
RPTOMLQLRHIGFHF07CC,7.0,14.77,共有部分；本共有部分項目有：電樓梯間、走廊、管委會使用空間、機房等４項。,鋼筋混凝土構造,106年1月20日,十五層,,
RPUNMLQLRHIGFIF17CC,26.0,78.5,住家用,鋼筋混凝土造,86年6月12日,七層,,
RPUNMLQLRHIGFIF17CC,26.0,25.15,共有部份,鋼筋混凝土造,86年6月12日,七層,,
RPWNMLQLRHIGFIF37CC,18.0,126.44,住家用,鋼筋混凝土造,94年12月8日,十九層,,
RPXNMLQLRHIGFIF47CC,28.0,111.49,住家用,鋼筋混凝土造,84年9月21日,七層,,
RPXNMLQLRHIGFIF47CC,28.0,18.72,樓梯間、蓄水池、屋頂突出物,鋼筋混凝土造,84年9月21日,七層,,
RPXNMLQLRHIGFIF47CC,28.0,2.53,發電機房、管理員室、配電室、消防泵浦室,鋼筋混凝土造,84年9月21日,七層,,
RPXNMLQLRHIGFIF47CC,28.0,0.0,車道、防空避難室、停車間,鋼筋混凝土造,84年9月21日,七層,,
RPVNMLQLRHIGFIF27CC,26.0,52.61,住家用,鋼筋混凝土造,86年5月8日,十二層,,
RPVNMLQLRHIGFIF27CC,26.0,8.35,共有部份,鋼筋混凝土造,86年5月8日,十二層,,
RPQNMLQKQHIGFAF38CC,,82.84,住家用,鋼筋混凝土造,,五層,,
RPQNMLQKQHIGFAF38CC,,82.84,住家用,鋼筋混凝土造,,五層,,
RPQNMLQKQHIGFAF38CC,,82.84,住家用,鋼筋混凝土造,,五層,,
RPQNMLRLRHIGFAF68CC,24.0,43.02,住家用,鋼筋混凝土造,88年10月20日,二十二層,,
RPPNMLRLRHIGFBF68CC,18.0,135.06,住家用,鋼筋混凝土造,94年10月19日,十三層,,
RPPNMLRLRHIGFBF68CC,18.0,70.49,共有部份,鋼筋混凝土造,94年10月19日,十四層,,
RPSNMLRLRHIGFAF88CC,31.0,78.02,住家用,鋼筋混凝土造,82年3月15日,六層,,
RPSNMLRLRHIGFAF88CC,31.0,17.19,共有部份,鋼筋混凝土造,82年3月15日,六層,,
RPQNMLRLRHIGFBF78CC,29.0,75.92,住家用,鋼筋混凝土造,83年10月26日,七層,,
RPQNMLRLRHIGFBF78CC,29.0,15.47,共有部份,鋼筋混凝土造,83年10月26日,七層,,
RPRNMLRLRHIGFBF88CC,2.0,50.7,見其他登記事項,鋼筋混凝土造,111年1月25日,十五層,,
RPRNMLRLRHIGFBF88CC,2.0,24.4,本共有部分項目計有：無障礙升降機、一般安全梯、無障礙樓梯、戶外安全梯、緊急升降機、管委會使用空間、機車車道、排煙室、公服空間、梯廳、無障礙廁所、台電配電場所、汽車車道、電信機房、垃圾車暫停車位、垃圾儲藏室、裝卸車位、停車空間、受電箱、水箱、緊急發電機房、消防機房、梯間、電梯機房、管委會空間等共計２５項。,鋼筋混凝土造,111年1月25日,十五層,,
RPPNMLNLQHIGFCF28CC,36.0,70.86,商業用,鋼筋混凝土造,76年5月22日,五層,,
RPUNMLRLRHIGFBF56CC,47.0,72.0,住家用,加強磚造,66年2月2日,四層,,
RPPNMLRLRHIGFCF78CC,44.0,111.28,住家用,鋼筋混凝土造,68年8月6日,五層,,
RPQNMLRLRHIGFCF88CC,45.0,82.77,住家用,鋼筋混凝土造,68年3月23日,五層,,
RPVNMLRLRHIGFBF66CC,40.0,75.64,住家用,鋼筋混凝土造,72年11月21日,五層,,
RPRNMLRLRHIGFCF98CC,,75.4,住家用,鋼筋混凝土造,,四層,,
RPTNMLRLRHIGFCF56CC,26.0,73.64,住家用,鋼筋混凝土造,87年3月11日,十二層,,
RPTNMLRLRHIGFCF56CC,26.0,9.47,住家用,鋼筋混凝土造,87年3月11日,十二層,,
RPTNMLRLRHIGFCF56CC,26.0,1.9,住家用,鋼筋混凝土造,87年3月11日,十二層,,
RPTNMLRLRHIGFCF56CC,26.0,5.92,共有部份,鋼筋混凝土造,87年3月11日,十二層,,
RPTNMLRLRHIGFCF56CC,26.0,21.43,共有部份,鋼筋混凝土造,87年3月11日,十二層,,
RPSNMLRLRHIGFCF09CC,28.0,92.35,住家用,鋼筋混凝土造,84年6月16日,四層,,
RPSNMLRLRHIGFCF09CC,28.0,10.3,住家用,鋼筋混凝土造,84年6月16日,四層,,
RPSNMLRLRHIGFCF09CC,28.0,14.5,見使用執照,鋼筋混凝土造,84年6月16日,四層,,
RPUNMLRLRHIGFCF66CC,45.0,93.64,商業用,鋼筋混凝土造,68年2月8日,五層,,
RPRNMLRLRHIGFDF09CC,15.0,59.95,住家用,鋼筋混凝土造,98年1月23日,十五層,,
RPPNMLRLRHIGFDF88CC,42.0,117.81,住家用,鋼筋混凝土造,70年12月30日,五層,,
RPRNMLRLRHIGFDF09CC,15.0,26.77,共有部份,鋼筋混凝土造,98年1月23日,十五層,,
RPPNMLRLRHIGFGF56CC,51.0,41.0,住家用,加強磚造,61年10月1日,四層,,
RPQNMLRLRHIGFGF66CC,35.0,88.88,住家用,鋼筋混凝土造,78年1月11日,五層,,
RPQNMLRLRHIGFDF98CC,42.0,96.12,住家用,鋼筋混凝土造,70年11月17日,五層,,
RPSNMLRLRHIGFGF86CC,45.0,81.0,住家用,鋼筋混凝土造,67年5月19日,四層,,
RPRNMLRLRHIGFGF76CC,32.0,49.69,住家用,鋼筋混凝土造,80年9月10日,五層,,
RPVNMLRLRHIGFCF76CC,27.0,55.48,商業用,鋼骨造,85年7月11日,三十六層,,
RPVNMLRLRHIGFCF76CC,27.0,5.5,共有部份,鋼骨造,85年7月11日,三十六層,,
RPVNMLRLRHIGFCF76CC,27.0,0.92,共有部份,鋼骨造,85年7月11日,二十八層,,
RPVNMLRLRHIGFCF76CC,27.0,0.7,共有部份,鋼骨造,85年7月11日,二十二層,,
RPVNMLRLRHIGFCF76CC,27.0,1.36,共有部份,鋼骨造,85年7月11日,三十六層,,
RPVNMLRLRHIGFCF76CC,27.0,0.89,共有部份,鋼骨造,85年7月11日,二十七層,,
RPVNMLRLRHIGFCF76CC,27.0,2.82,共有部份,鋼骨造,85年7月11日,三十六層,,
RPVNMLRLRHIGFCF76CC,27.0,11.95,共有部份,鋼骨造,85年7月11日,三十六層,,
RPUNMLRLRHIGFGF07CC,40.0,106.77,住家用,鋼筋混凝土造,72年8月5日,五層,,
RPTNMLRLRHIGFGF96CC,46.0,74.0,住家用,鋼筋混凝土造,66年8月2日,四層,,
RPXNMLRLRHIGFGF37CC,51.0,38.64,住家用,加強磚造,62年1月8日,三層,,
RPVNMLRLRHIGFGF17CC,40.0,106.77,住家用,鋼筋混凝土造,72年8月5日,五層,,
RPOOMLRLRHIGFGF56CC,14.0,133.81,商業用,鋼筋混凝土造,98年7月22日,十四層,,
RPOOMLRLRHIGFGF56CC,14.0,53.35,共有部份,鋼筋混凝土造,98年7月22日,十四層,,
RPPOMLRLRHIGFGF66CC,46.0,83.0,商業用,鋼筋混凝土造,66年7月15日,四層,,
RPPOMLRLRHIGFGF66CC,46.0,88.0,住家用,鋼筋混凝土造,66年7月15日,四層,,
RPWNMLRLRHIGFGF27CC,22.0,97.8,住家用,鋼筋混凝土造,91年3月11日,十二層,,
RPWNMLRLRHIGFGF27CC,22.0,5.05,共有部份,鋼筋混凝土造,91年3月11日,十二層,,
RPWNMLRLRHIGFGF27CC,22.0,15.0,共有部份,鋼筋混凝土造,91年3月11日,十二層,,
RPWNMLRLRHIGFGF27CC,22.0,42.07,共有部份,鋼筋混凝土造,91年3月11日,十二層,,
RPQOMLRLRHIGFGF76CC,8.0,104.97,見其他登記事項,鋼筋混凝土造,104年4月9日,二十四層,,
RPROMLRLRHIGFGF86CC,9.0,61.09,住家用,鋼骨構造,103年12月26日,二十四層,,
RPROMLRLRHIGFGF86CC,9.0,1.29,本共有項目有：台電配電場所、緊急發電機房、水箱、機房、消防泵浦室、消防水池、水表區等７項。,鋼骨構造,103年12月26日,二十四層,,
RPROMLRLRHIGFGF86CC,9.0,22.24,本共有項目有：騎樓、通道、梯廳、機車坡道、管委會使用空間、樓梯間、管道間、等候空間、緊急升降機、防災中心、廁所、雨遮、垃圾處理空間、陽台、停車空間、樓電空間、機房、電信機房、電梯機房、水表區、電機房、水箱、消防水池等２３項,鋼骨構造,103年12月26日,二十四層,,
RPTOMLRLRHIGFGF07CC,9.0,56.89,住家用,鋼骨構造,103年12月26日,二十四層,,
RPSOMLRLRHIGFGF96CC,9.0,61.19,住家用,鋼骨構造,103年12月26日,二十四層,,
RPSOMLRLRHIGFGF96CC,9.0,1.29,本共有項目有：台電配電場所、緊急發電機房、水箱、機房、消防泵浦室、消防水池、水表區等７項。,鋼骨構造,103年12月26日,二十四層,,
RPSOMLRLRHIGFGF96CC,9.0,22.24,本共有項目有：騎樓、通道、梯廳、機車坡道、管委會使用空間、樓梯間、管道間、等候空間、緊急升降機、防災中心、廁所、雨遮、垃圾處理空間、陽台、停車空間、樓電空間、機房、電信機房、電梯機房、水表區、電機房、水箱、消防水池等２３項,鋼骨構造,103年12月26日,二十四層,,
RPPNMLRLRHIGFHF66CC,25.0,28.96,商業用,鋼筋混凝土造,87年7月2日,十五層,,
RPPNMLRLRHIGFHF66CC,25.0,3.26,共有部份,鋼筋混凝土造,87年7月2日,十五層,,
RPUOMLRLRHIGFGF17CC,34.0,22.78,住家用,鋼筋混凝土造,78年4月29日,五層,,
RPPNMLRLRHIGFHF66CC,25.0,2.23,共有部份,鋼筋混凝土造,87年7月2日,十五層,,
RPTNMLRLRHIGFHF07CC,5.0,142.02,見其他登記事項,鋼筋混凝土構造,107年8月10日,二十三層,,
RPVNMLRLRHIGFHF27CC,5.0,156.08,見其他登記事項,鋼筋混凝土構造,107年9月4日,二十八層,,
RPSNMLRLRHIGFHF96CC,5.0,189.9,見其他登記事項,鋼筋混凝土構造,107年8月10日,二十三層,,
RPUNMLRLRHIGFHF17CC,5.0,189.62,見其他登記事項,鋼筋混凝土構造,107年8月10日,二十三層,,
RPWNMLRLRHIGFHF37CC,5.0,205.91,見其他登記事項,鋼筋混凝土構造,107年9月4日,二十八層,,
RPXNMLRLRHIGFHF47CC,18.0,116.1,住家用,鋼骨鋼筋混凝土造,95年1月3日,十四層,,
RPQOMLRLRHIGFHF86CC,46.0,84.39,住家用,鋼筋混凝土造,66年11月29日,四層,,
RPRNMLRLRHIGFIF96CC,25.0,61.3,住家用,鋼筋混凝土造,88年1月7日,五層,,
RPRNMLRLRHIGFIF96CC,25.0,14.33,共有部份,鋼筋混凝土造,88年1月7日,五層,,
RPPNMLRLRHIGFIF76CC,28.0,60.25,住家用,鋼筋混凝土造,84年10月27日,七層,,
RPPNMLRLRHIGFIF76CC,28.0,0.0,停車空間,鋼筋混凝土造,84年10月27日,九層,,
RPQNMLRLRHIGFIF86CC,6.0,72.33,見其他登記事項,鋼筋混凝土造,106年12月12日,十一層,,
RPPNMLRLRHIGFIF76CC,28.0,12.89,防空避難室兼停車間,鋼筋混凝土造,84年10月27日,九層,,
RPPNMLRLRHIGFIF76CC,28.0,16.63,共同使用部分﹙樓梯間﹚,鋼筋混凝土造,84年10月27日,九層,,
RPQNMLRLRHIGFIF86CC,6.0,32.81,本共有部分之項目有：停車空間、防空避難室兼停車空間、台電配電場所、地下室排風、發電機房、水箱、消防機房、電信室、排煙室、污水機房、大廳、升降機、梯間、戶外安全梯、公共服務空間（接待區及球藝房、ＫＴＶ、會議室、健身房、棋藝室）、梯廳、無障礙樓梯、戶外安全梯（無障礙）、消防水箱、汽（機）車車道、緊急升降機（無障礙）、管理員室、電梯機房、無障礙廁所、清潔儲藏室、垃圾儲存空間等２６項。,鋼筋混凝土造,106年12月12日,十二層,,
RPSNMLRLRHIGFIF07CC,2.0,44.58,見其他登記事項,鋼筋混凝土造,110年7月19日,十四層,,
RPSNMLRLRHIGFIF07CC,2.0,21.85,本共有部分之項目有：管委會使用空間、無障礙廁所、戶外安全梯、排煙室、緊急昇降機、無障礙電梯、車道、騎樓、陽台、雨遮、梯廳、水箱、消防水箱、安全梯間、停車空間、無障礙樓梯、發電機房、停車空間進風管道、垃圾貯藏室、台電配電室、電信室、防空避難室兼停車空間、機房、消防機房、污水機房、雨水回收過濾機房等２６項。,鋼筋混凝土造,110年7月19日,十四層,,
RPPNMLSLRHIGFAF68CC,,104.72,住家用,加強磚造,,四層,,
RPQNMLSLRHIGFAF78CC,,59.64,住家用,加強磚造,,四層,,
RPSNMLSLRHIGFAF98CC,17.0,125.1,住家用,鋼筋混凝土造,95年8月17日,十五層,,
RPSNMLSLRHIGFAF98CC,17.0,15.94,共有部份,鋼筋混凝土造,95年8月17日,十五層,,
RPSNMLSLRHIGFAF98CC,17.0,3.75,共有部份,鋼筋混凝土造,95年8月17日,十五層,,
RPSNMLSLRHIGFAF98CC,17.0,13.43,共有部份,鋼筋混凝土造,95年8月17日,十五層,,
RPSNMLSLRHIGFAF98CC,17.0,34.26,共有部份,鋼筋混凝土造,95年8月17日,十五層,,
RPTNMLSLRHIGFAF09CC,44.0,106.6,住家用,鋼筋混凝土造,69年1月30日,五層,,
RPUNMLSLRHIGFAF56CC,53.0,168.42,住家用,加強磚造,59年11月20日,二層,,
RPVNMLSLRHIGFAF66CC,,74.05,住家用,加強磚造,,四層,,
RPROMLSLRHIGFAF98CC,,63.26,住家用,加強磚造,,四層,,
RPSOMLSLRHIGFAF09CC,30.0,54.47,住家用,鋼筋混凝土造,82年6月16日,八層,,
RPSOMLSLRHIGFAF09CC,30.0,7.76,共有部份,鋼筋混凝土造,82年6月16日,八層,,
RPTOMLSLRHIGFAF56CC,10.0,148.7,住家用,鋼骨鋼筋混凝土造,102年12月26日,十七層,,
RPTOMLSLRHIGFAF56CC,10.0,67.91,共有部份,鋼骨鋼筋混凝土造,102年12月26日,十九層,,
RPQOMLSLRHIGFAF88CC,23.0,69.07,住家用,鋼骨鋼筋混凝土造,89年8月18日,三十一層,,
RPQOMLSLRHIGFAF88CC,23.0,13.29,共有部份,鋼骨鋼筋混凝土造,89年8月18日,三十一層,,
