serial_number,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPOOMLRKIIIGFAF67CC,5.0,81.74,見其他登記事項,鋼筋混凝土造,107年8月17日,十五層,NULL,NULL
RPOOMLRKIIIGFAF67CC,5.0,13.64,本共有部分之項目有：梯廳、排煙室、供行動不便者使用電梯、緊急升降機、戶外安全梯、水箱、機械室、安全梯等共計８項。,鋼筋混凝土造,107年8月17日,十五層,NULL,NULL
RPVNMLRKIIIGFAF28CC,27.0,60.91,住家用,鋼筋混凝土造,85年8月2日,十九層,NULL,NULL
RPOOMLRKIIIGFAF67CC,5.0,25.71,本共有部分之項目有：自行車停車空間、公共服務空間休憩區、置物室、管委會空間、排煙室、供行動不便者使用電梯、緊急升降機、台電配電場所、垃圾儲存空間、汽車車道、機車車道、垃圾車暫停車位、安全梯、防空避難室兼停車空間、停車空間、水箱、發電機房、電信機房、汙水機房及雨水機房、消防機房等共計２０項。,鋼筋混凝土造,107年8月17日,十五層,NULL,NULL
RPVNMLRKIIIGFAF28CC,27.0,12.67,共有部份,鋼筋混凝土造,85年8月2日,十九層,NULL,NULL
RPVNMLRKIIIGFAF28CC,27.0,7.24,共有部份,鋼筋混凝土造,85年8月2日,十九層,NULL,NULL
RPUNMLRKIIIGFBF28CC,22.0,66.84,住家用,鋼筋混凝土造,90年6月11日,十四層,NULL,NULL
RPUNMLRKIIIGFBF28CC,22.0,11.92,共有部份,鋼筋混凝土造,90年6月11日,十四層,NULL,NULL
RPUNMLRKIIIGFBF28CC,22.0,12.52,共有部份,鋼筋混凝土造,90年6月11日,十四層,NULL,NULL
RPSNMLRKIIIGFBF08CC,29.0,75.25,住家用,鋼筋混凝土造,83年10月24日,七層,NULL,NULL
RPSNMLRKIIIGFBF08CC,29.0,12.41,共有部份,鋼筋混凝土造,83年10月24日,七層,NULL,NULL
RPVNMLRKIIIGFBF38CC,13.0,103.18,見其他登記事項,鋼筋混凝土造,99年8月11日,十九層,NULL,NULL
RPVNMLRKIIIGFBF38CC,13.0,18.94,本共有部分之項目有公共空間，走郎，管委會使用空間，防災中心，停車空間，雨水滯留池等６項,鋼筋混凝土造,99年8月11日,十九層,NULL,NULL
RPVNMLRKIIIGFBF38CC,13.0,21.33,本共有部分之項目有樓梯間，中繼消防機房，中繼水箱，陽台，機械室，水箱，梯間等７項,鋼筋混凝土造,99年8月11日,十九層,NULL,NULL
RPXNMLRKIIIGFCF68CC,34.0,759.11,工商用,鋼筋混凝土造,78年12月30日,十層,NULL,NULL
RPXNMLRKIIIGFCF68CC,34.0,36.6,共有部份,鋼筋混凝土造,78年12月30日,十層,NULL,NULL
RPXNMLRKIIIGFBF58CC,4.0,42.63,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,NULL,NULL
RPXNMLRKIIIGFCF68CC,34.0,92.43,共有部份,鋼筋混凝土造,78年12月30日,十層,NULL,NULL
RPXNMLRKIIIGFBF58CC,4.0,50.99,本共有部分之用途有門廳、公共服務空間、排煙室、陽台、涼亭、自行車停放空間、梯間、機房、水箱、停車空間、電信機房、受電箱、台電配電場所、發電機房、無障礙停車位、垃圾暫存空間、垃圾資源回收空間、垃圾車暫停車位、蓄水池、消防機房等２０項。,鋼筋混凝土造,108年8月7日,十五層,NULL,NULL
RPPNMLRKIIIGFCF87CC,1.0,61.28,見其他登記事項,鋼筋混凝土構造,111年6月1日,十三層,NULL,NULL
RPPNMLRKIIIGFCF87CC,1.0,26.68,本共有部分項目計有：管委會空間、梯廳、排煙室、戶外安全梯、儲藏室、台電配電場所、發電機房、防空避難室兼停車空間、台電管道間、電信機房、機房、停車空間、水箱、消防機房、污水機房、暸望台、電梯機房、消防水箱等共計１８項。,鋼筋混凝土構造,111年6月1日,十三層,NULL,NULL
RPROMLRKIIIGFGF58CC,11.0,61.03,住家用,鋼骨鋼筋混凝土造,101年12月20日,二十七層,NULL,NULL
RPROMLRKIIIGFGF58CC,11.0,1.17,本共有部分項目有：公益設施出入口、緩衝空間、緊急發電機室、電信機房、公用電錶、及台電配電場所等６項。,鋼骨鋼筋混凝土造,101年12月20日,二十七層,NULL,NULL
RPROMLRKIIIGFGF58CC,11.0,24.7,本共有部分項目有：蓄水池、雨水儲存池、機械房、消防水池、消防泵浦室、排煙室、梯間、管道間、機車停車空間、管理員室、垃圾處理中心、水箱、梯廳、走道、中繼機房、視聽室、交誼室、集合住宅大廳、閱覽室、污水處理設施、社區中心、信箱室、樓梯間、電梯間、電梯機房雨遮及陽台等２７項。,鋼骨鋼筋混凝土造,101年12月20日,二十七層,NULL,NULL
RPVOMLRKIIIGFGF98CC,11.0,61.03,住家用,鋼骨鋼筋混凝土造,101年12月20日,二十七層,NULL,NULL
RPVOMLRKIIIGFGF98CC,11.0,1.17,本共有部分項目有：公益設施出入口、緩衝空間、緊急發電機室、電信機房、公用電錶、及台電配電場所等６項。,鋼骨鋼筋混凝土造,101年12月20日,二十七層,NULL,NULL
RPVOMLRKIIIGFGF98CC,11.0,24.7,本共有部分項目有：蓄水池、雨水儲存池、機械房、消防水池、消防泵浦室、排煙室、梯間、管道間、機車停車空間、管理員室、垃圾處理中心、水箱、梯廳、走道、中繼機房、視聽室、交誼室、集合住宅大廳、閱覽室、污水處理設施、社區中心、信箱室、樓梯間、電梯間、電梯機房雨遮及陽台等２７項。,鋼骨鋼筋混凝土造,101年12月20日,二十七層,NULL,NULL
RPUNMLRKIIIGFHF88CC,37.0,26.72,住家用,鋼筋混凝土造,75年8月8日,五層,NULL,NULL
RPWNMLRKIIIGFHF09CC,47.0,74.22,住家用,鋼筋混凝土造,66年1月4日,四層,NULL,NULL
RPPOMLRKIIIGFHF48CC,37.0,16.5,住家用,鋼筋混凝土造,76年1月20日,五層,NULL,NULL
RPSNMLRKIIIGFIF78CC,43.0,82.2,住家用,鋼筋混凝土造,69年11月1日,五層,NULL,NULL
RPVNMLSKIIIGFAF38CC,40.0,92.05,見其他登記事項,鋼筋混凝土造,73年1月11日,五層,NULL,NULL
RPSOMLSKIIIGFAF18CC,NULL,89.05,住家用,鋼筋混凝土造,NULL,五層,NULL,NULL
RPROMLSKIIIGFAF08CC,31.0,58.45,住家用,鋼筋混凝土造,81年11月9日,六層,NULL,NULL
RPROMLSKIIIGFAF08CC,31.0,5.37,共有部份,鋼筋混凝土造,81年11月9日,六層,NULL,NULL
RPROMLSKIIIGFAF08CC,31.0,15.15,見使用執照,鋼筋混凝土造,81年11月9日,六層,NULL,NULL
RPWOMLSKIIIGFAF58CC,NULL,15.17,住工用,加強磚造,NULL,三層,NULL,NULL
RPWNMLSKIIIGFAF48CC,15.0,102.48,住家用,鋼筋混凝土造,98年1月16日,十三層,NULL,NULL
RPWNMLSKIIIGFAF48CC,15.0,10.16,共有部份,鋼筋混凝土造,98年1月16日,十三層,NULL,NULL
RPWNMLSKIIIGFAF48CC,15.0,28.19,共有部份,鋼筋混凝土造,98年1月16日,十三層,NULL,NULL
RPPPMLSKIIIGFAF97CC,43.0,39.32,住家用,鋼筋混凝土造,69年8月28日,五層,NULL,NULL
RPQPMLSKIIIGFAF08CC,1.0,43.04,一般事務所,鋼筋混凝土造,112年2月15日,十九層,NULL,NULL
RPQPMLSKIIIGFAF08CC,1.0,43.28,本共有部分項目計有：機車車道、汽車車道、陽台、排煙室、特別安全梯、（無障礙）特別安全梯、一般升降機、無障礙升降機、緊急升降機、緩衝空間、大廳、梯廳、管委會使用空間、廁所（無障礙）、樓梯間、水箱、消防機房、消防水箱、電梯機房、受電箱、汽車坡道、電信機房、垃圾貯存空間、垃圾車位、防災中心、機車坡道、防空避難室兼停車空間、垃圾暫存空間、發電機房、一般安全梯、停車空間、雨汙水機房、一般安全梯（無障礙）等共計３３項。,鋼筋混凝土造,112年2月15日,十九層,NULL,NULL
RPQNMLSKIIIGFBF97CC,18.0,87.1,住家用,鋼筋混凝土造,94年11月30日,十三層,NULL,NULL
RPQNMLSKIIIGFBF97CC,18.0,56.87,共有部份,鋼筋混凝土造,94年11月30日,十三層,NULL,NULL
RPOPMLSKIIIGFBF97CC,2.0,33.86,本共有部分之項目有入口門廳、排煙室、公共服務空間、緊急昇降機間（排煙室）、宅配室、信箱室、廁所、高層建築緩衝空間、等候空間、Ａ特別安全梯、Ｂ特別安全梯、Ｃ特別安全梯、Ｄ特別安全梯、梯廳、Ａ梯特別安全梯、Ｂ梯特別安全梯、昇降機間、樓梯間、消防中繼機房、消防水箱、Ｂ梯安全梯、機房、電梯機房、水箱、機械室、Ｄ梯安全梯、Ｄ梯特別安全梯、防空避難室兼停車空間、防災中心、停車場進風機房、停車場排風機房、升降機間、Ｂ安全梯、垃圾資源回收室、冷藏室、冷凍室、電信室、Ｃ安全梯、消防幫浦中繼機房、台電配電室、緊急發電機房、排氣管道間、停車空間、消防機房、水箱機房、Ａ棟自來水箱、Ｂ棟自來水箱、陽台等４８項。,鋼筋混凝土造,110年10月19日,十八層,NULL,NULL
RPPNMLSKIIIGFCF97CC,43.0,85.35,住家用,鋼筋混凝土造,69年12月12日,五層,NULL,NULL
RPQOMLSKIIIGFDF28CC,33.0,149.49,住家用,鋼筋混凝土造,79年8月17日,五層,NULL,NULL
RPXNMLSKIIIGFDF88CC,29.0,82.24,國民住宅,鋼筋混凝土造,83年7月25日,七層,NULL,NULL
RPQOMLSKIIIGFDF28CC,33.0,4.37,樓梯間、水箱、蓄水池,鋼筋混凝土造,79年8月17日,五層,NULL,NULL
RPXNMLSKIIIGFDF88CC,29.0,9.96,共有部份,鋼筋混凝土造,83年7月25日,七層,NULL,NULL
RPQOMLSKIIIGFDF28CC,33.0,53.34,停車場、防空避難室,鋼筋混凝土造,79年8月17日,五層,NULL,NULL
RPXNMLSKIIIGFDF88CC,29.0,11.53,共有部份,鋼筋混凝土造,83年7月25日,七層,NULL,NULL
RPROMLSKIIIGFDF38CC,25.0,35.62,住家用,鋼筋混凝土造,88年2月1日,二十三層,NULL,NULL
RPROMLSKIIIGFDF38CC,25.0,2.67,共有部份,鋼筋混凝土造,88年2月1日,二十三層,NULL,NULL
RPROMLSKIIIGFDF38CC,25.0,10.26,共有部份,鋼筋混凝土造,88年2月1日,二十三層,NULL,NULL
RPOOMLSKIIIGFDF08CC,29.0,65.57,商業用,鋼筋混凝土造,84年2月11日,十三層,NULL,NULL
RPOOMLSKIIIGFDF08CC,29.0,12.47,共有部份,鋼筋混凝土造,84年2月11日,十三層,NULL,NULL
RPSOMLSKIIIGFDF48CC,42.0,100.17,住家用,鋼筋混凝土造,70年12月31日,五層,NULL,NULL
RPTNMLSKIIIGFGF78CC,41.0,83.0,住家用,鋼筋混凝土造,71年8月6日,五層,NULL,NULL
RPQNMLSKIIIGFGF48CC,25.0,78.47,住家用,鋼筋混凝土造,87年12月12日,十三層,NULL,NULL
RPQNMLSKIIIGFGF48CC,25.0,3.14,共有部份,鋼筋混凝土造,87年12月12日,十三層,NULL,NULL
RPQNMLSKIIIGFGF48CC,25.0,17.34,共有部份,鋼筋混凝土造,87年12月12日,十三層,NULL,NULL
RPSNMLSKIIIGFGF68CC,53.0,69.23,住家用,加強磚造,59年7月1日,四層,NULL,NULL
RPPOMLSKIIIGFGF48CC,2.0,37.78,店鋪,鋼筋混凝土造,110年11月8日,九層,NULL,NULL
RPPOMLSKIIIGFGF48CC,2.0,65.43,本共有部分項目有：防空避難室兼停車空間、停車空間、管委會１～管委會６、自行車停車空間、汽機車車道、梯廳、無障礙安全梯、Ａ１戶外安全梯、Ａ２戶外安全梯、無障礙升降機、一般升降機、陽臺、消防水箱、水箱、機房、電梯機房等２１項。,鋼筋混凝土造,110年11月8日,九層,NULL,NULL
RPQOMLSKIIIGFGF58CC,42.0,79.04,住家用,鋼筋混凝土造,70年5月1日,五層,NULL,NULL
RPXOMLSKIIIGFGF66CC,48.0,35.53,住家用,加強磚造,64年4月12日,四層,NULL,NULL
RPSOMLSKIIIGFGF78CC,16.0,84.82,住家用,鋼筋混凝土造,96年5月1日,十一層,NULL,NULL
RPSOMLSKIIIGFGF78CC,16.0,20.79,共有部份,鋼筋混凝土造,96年5月1日,十二層,NULL,NULL
RPSOMLSKIIIGFGF78CC,16.0,13.86,共有部份,鋼筋混凝土造,96年5月1日,十一層,NULL,NULL
RPWNMLSKIIIGFHF56CC,48.0,89.85,住家用,加強磚造,65年1月26日,四層,NULL,NULL
RPQPMLSKIIIGFGF68CC,41.0,82.9,住家用,鋼筋混凝土造,72年1月29日,五層,NULL,NULL
RPSOMLSKIIIGFHF88CC,39.0,20.7,住家用,鋼筋混凝土造,74年3月1日,五層,NULL,NULL
RPVNMLTKIIIGFAF48CC,26.0,30.57,辦公室,鋼筋混凝土造,86年11月21日,十一層,NULL,NULL
RPVNMLTKIIIGFAF48CC,26.0,6.45,共有部份,鋼筋混凝土造,86年11月21日,十一層,NULL,NULL
RPVNMLTKIIIGFAF48CC,26.0,9.26,共有部份,鋼筋混凝土造,86年11月21日,十一層,NULL,NULL
RPPNMLSKIIIGFIF58CC,4.0,55.88,見其他登記事項,鋼筋混凝土造,108年8月12日,十四層,NULL,NULL
RPVOMLSKIIIGFHF56CC,39.0,103.93,住家用,鋼筋混凝土造,74年3月1日,五層,NULL,NULL
RPPNMLSKIIIGFIF58CC,4.0,47.45,本共有部分之項目有：管委會使用空間、車道、陽台、發電機排風管道、發電機進風管道、防空避難室兼停車空間、垃圾處理室、梯間、台電配電場所、電信室、污水及雨水回收機房、發電機室、停車空間、蓄水池、消防泵浦室１５項。,鋼筋混凝土造,108年8月12日,十四層,NULL,NULL
RPPNMLSKIIIGFIF58CC,4.0,12.41,本共有部分之項目有：一般安全梯、梯廳、消防水塔、機房、水箱等５項。,鋼筋混凝土造,108年8月12日,十四層,NULL,NULL
RPWNMLTKIIIGFBF68CC,21.0,80.36,住家用,鋼筋混凝土造,91年4月19日,九層,NULL,NULL
RPWNMLTKIIIGFBF68CC,21.0,16.62,共有部份,鋼筋混凝土造,91年4月19日,九層,NULL,NULL
RPWNMLTKIIIGFBF68CC,21.0,38.89,共有部份,鋼筋混凝土造,91年4月19日,九層,NULL,NULL
RPUNMLTKIIIGFCF58CC,2.0,33.76,見其他登記事項,鋼筋混凝土構造,110年9月6日,十五層,NULL,NULL
RPUNMLTKIIIGFCF58CC,2.0,16.63,本共有部分項目有：管委會、梯廳、緊急升降機、無障礙升降機、戶外安全梯、排煙室、無障礙廁所、陽台、梯間、水箱、消防水箱、防空避難室兼停車空間、電梯機房、台電配電場所、垃圾儲藏室、發電機機房、安全梯、電信機房、停車空間、雨水回收機房、消防機房、垃圾車車位等２２項。,鋼筋混凝土構造,110年9月6日,十五層,NULL,NULL
RPVNMLTKIIIGFDF78CC,14.0,84.76,住家用,鋼筋混凝土造,98年5月20日,十八層,NULL,NULL
RPVNMLTKIIIGFDF78CC,14.0,40.07,共有部份,鋼筋混凝土造,98年5月20日,十八層,NULL,NULL
RPOPMLTKIIIGFBF08CC,12.0,82.55,見其他登記事項,鋼筋混凝土造,100年3月31日,十四層,NULL,NULL
RPOPMLTKIIIGFBF08CC,12.0,35.21,本共有部分項目：梯廳，公共服務空間，雨遮，排煙室，屋頂突出物〈一〉，電梯機房，屋頂突出物〈二〉，樓梯間，屋頂水箱，臺電配電室，防空避難室兼停車空間，發電機房，游泳池機房，車道，管理室，機車車道，機車停車區，垃圾儲存空間，垃圾車停車格，水箱，停車空間，機房，消防泵浦室等２３項。,鋼筋混凝土造,100年3月31日,十四層,NULL,NULL
RPXNMLTKIIIGFDF98CC,25.0,71.27,住家用,鋼筋混凝土造,88年2月3日,三十二層,NULL,NULL
RPXNMLTKIIIGFDF98CC,25.0,1.62,共有部份,鋼筋混凝土造,88年2月3日,三十三層,NULL,NULL
RPXNMLTKIIIGFDF98CC,25.0,2.15,共有部份,鋼筋混凝土造,88年2月3日,三十三層,NULL,NULL
RPXNMLTKIIIGFDF98CC,25.0,18.51,共有部份,鋼筋混凝土造,88年2月3日,三十二層,NULL,NULL
RPOOMLTKIIIGFDF18CC,25.0,31.6,住家用,鋼筋混凝土造,88年2月3日,三十二層,NULL,NULL
RPOOMLTKIIIGFDF18CC,25.0,0.73,共有部份,鋼筋混凝土造,88年2月3日,三十三層,NULL,NULL
RPOOMLTKIIIGFDF18CC,25.0,0.99,共有部份,鋼筋混凝土造,88年2月3日,三十三層,NULL,NULL
RPOOMLTKIIIGFDF18CC,25.0,8.4,共有部份,鋼筋混凝土造,88年2月3日,三十二層,NULL,NULL
RPVNMLTKIIIGFGF09CC,42.0,19.83,住家用,鋼筋混凝土造,71年1月23日,五層,NULL,NULL
RPUNMLTKIIIGFGF98CC,35.0,107.01,住家用,鋼筋混凝土造,77年7月23日,五層,NULL,NULL
RPXNMLTKIIIGFGF66CC,4.0,48.18,見其他登記事項,鋼筋混凝土造,108年11月1日,十層,NULL,NULL
RPXNMLTKIIIGFGF66CC,4.0,29.29,本共有部分項目有：防空避難室兼停車空間、停車空間、梯廳、門廳、騎樓、樓梯間、機械室、水箱等８項。,鋼筋混凝土造,108年11月1日,十層,NULL,NULL
RPOOMLTKIIIGFGF48CC,4.0,48.18,見其他登記事項,鋼筋混凝土造,108年11月1日,十層,NULL,NULL
RPOOMLTKIIIGFGF48CC,4.0,29.29,本共有部分項目有：防空避難室兼停車空間、停車空間、梯廳、門廳、騎樓、樓梯間、機械室、水箱等８項。,鋼筋混凝土造,108年11月1日,十層,NULL,NULL
RPPOMLTKIIIGFGF58CC,46.0,58.0,住家用,鋼筋混凝土造,66年12月15日,四層,NULL,NULL
RPUNMLTKIIIGFHF09CC,41.0,87.95,住家用,鋼筋混凝土造,71年10月4日,五層,NULL,NULL
RPQNMLTKIIIGFIF78CC,4.0,132.22,見其他登記事項,鋼筋混凝土造,108年10月14日,十一層,NULL,NULL
RPUNMLKLIIIGFAF57CC,35.0,21.0,商業用,鋼筋混凝土造,77年4月28日,七層,NULL,NULL
RPTOMLKLIIIGFBF67CC,36.0,99.39,住家用,鋼筋混凝土造,77年1月8日,五層,NULL,NULL
RPUNMLTKIIIGFIF56CC,19.0,51.47,住家用,鋼筋混凝土造,93年12月1日,十二層,NULL,NULL
RPUNMLTKIIIGFIF56CC,19.0,8.93,共有部份,鋼筋混凝土造,93年12月1日,十二層,NULL,NULL
RPUNMLTKIIIGFIF56CC,19.0,9.83,共有部份,鋼筋混凝土造,93年12月1日,十三層,NULL,NULL
RPPOMLKLIIIGFBF27CC,2.0,36.13,見其他登記事項,鋼筋混凝土造,110年9月28日,十一層,NULL,NULL
RPPOMLKLIIIGFBF27CC,2.0,19.46,本共有部分之項目有：汽車升降管道、梯廳、門廳、無障礙安全梯、發電機室進風管道、發電機室排風管道、安全梯、樓電梯間、水錶室、機房、水箱、樓梯間、停車空間、雨水滯留池、發電機室、電信機房、蓄水池、消防機房、台電配電場所等１９項。,鋼筋混凝土造,110年9月28日,十一層,NULL,NULL
RPUOMLKLIIIGFBF77CC,44.0,92.61,住家用,鋼筋混凝土造,69年2月12日,四層,NULL,NULL
RPRNMLKLIIIGFCF47CC,30.0,101.31,住家用,鋼筋混凝土造,83年1月20日,九層,NULL,NULL
RPRNMLKLIIIGFCF47CC,30.0,2.75,共有部份,鋼筋混凝土造,83年1月20日,九層,NULL,NULL
RPRNMLKLIIIGFCF47CC,30.0,28.34,共有部份,鋼筋混凝土造,83年1月20日,九層,NULL,NULL
RPSNMLKLIIIGFDF67CC,7.0,251.23,廠房,鋼筋混凝土構造,106年3月13日,十二層,NULL,NULL
RPRNMLKLIIIGFGF87CC,38.0,32.8,商業用,鋼筋混凝土造,75年1月28日,五層,NULL,NULL
RPRNMLKLIIIGFGF87CC,38.0,3.82,共有部份,鋼筋混凝土造,75年1月28日,五層,NULL,NULL
RPQNMLKLIIIGFGF77CC,1.0,59.68,見其他登記事項,鋼筋混凝土造,111年12月1日,十五層,NULL,NULL
RPQNMLKLIIIGFGF77CC,1.0,20.99,本共有部分項目有：門廊、門廳、機房、陽臺、戶外安全梯Ａ１梯、無障礙電梯、無障礙安全梯、緊急昇降機、Ａ棟排煙室、走道、防水閘門、公共服務空間（供集合住宅使用）、Ｂ１棟排煙室、無障礙戶外安全梯Ａ２梯、Ｂ２棟排煙室、地下室排風、梯廳、空調機房、Ａ１梯、機電設備空間、泳池機房、水箱、Ｂ棟管道間、Ｂ１梯、管委會空間、儲藏室、無障礙戶外安全梯Ｂ１梯、Ｂ２梯、戶外安全梯Ｂ２梯、電梯機房、安全梯Ｂ１梯、梯間、雨遮、Ａ棟水箱、排煙室、廁所、消防水箱、水錶室、Ｂ１棟水箱及Ｂ２棟水箱等４０項。,鋼筋混凝土造,111年12月1日,十五層,NULL,NULL
RPQNMLKLIIIGFGF77CC,1.0,9.56,本共有部分項目有：車道、管理員室、排風、進風、停車空間、防空避難室兼停車空間等６項。,鋼筋混凝土造,111年12月1日,十五層,NULL,NULL
RPVNMLKLIIIGFGF28CC,1.0,44.01,見其他登記事項,鋼筋混凝土造,111年12月1日,十五層,NULL,NULL
RPVNMLKLIIIGFGF28CC,1.0,15.47,本共有部分項目有：門廊、門廳、機房、陽臺、戶外安全梯Ａ１梯、無障礙電梯、無障礙安全梯、緊急昇降機、Ａ棟排煙室、走道、防水閘門、公共服務空間（供集合住宅使用）、Ｂ１棟排煙室、無障礙戶外安全梯Ａ２梯、Ｂ２棟排煙室、地下室排風、梯廳、空調機房、Ａ１梯、機電設備空間、泳池機房、水箱、Ｂ棟管道間、Ｂ１梯、管委會空間、儲藏室、無障礙戶外安全梯Ｂ１梯、Ｂ２梯、戶外安全梯Ｂ２梯、電梯機房、安全梯Ｂ１梯、梯間、雨遮、Ａ棟水箱、排煙室、廁所、消防水箱、水錶室、Ｂ１棟水箱及Ｂ２棟水箱等４０項。,鋼筋混凝土造,111年12月1日,十五層,NULL,NULL
